stock_id,date,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover
2330,2014-10-27,25145300,3198861200,126.5,128.0,126.5,128.0,2.5,6666
2330,2014-10-28,35018669,4502178132,129.0,129.5,127.5,128.0,0.0,9193
2330,2014-10-29,34860584,4492215211,129.0,129.5,128.0,129.0,1.0,9425
2330,2014-10-30,35723762,4573685036,128.5,129.0,127.0,128.5,-0.5,6368
2330,2014-10-31,42413458,5477556934,128.0,130.5,127.5,130.5,2.0,8496
2330,2014-11-03,45307093,5946034891,132.0,132.5,130.5,131.0,0.5,9263
2330,2014-11-04,32566058,4280472598,132.0,132.0,131.0,132.0,1.0,8649
2330,2014-11-05,22638263,2980749040,131.5,132.0,131.0,132.0,0.0,6894
2330,2014-11-06,28559948,3771103320,132.5,132.5,131.5,132.0,0.0,7600
2330,2014-11-07,17385452,2278727212,131.5,131.5,130.5,131.0,-1.0,4984
2330,2014-11-10,43174974,5768165266,132.5,134.5,132.0,134.5,3.5,14569
2330,2014-11-11,20484607,2745359989,135.0,135.0,133.0,134.0,-0.5,7515
2330,2014-11-12,27434390,3631228480,134.5,134.5,131.5,132.0,-2.0,7901
2330,2014-11-13,25055094,3348488504,133.5,134.5,132.5,134.0,2.0,6661
2330,2014-11-14,24361474,3273177648,134.0,135.0,133.5,135.0,1.0,6351
2330,2014-11-17,24772760,3304356080,135.0,135.5,132.5,133.0,-2.0,6380
2330,2014-11-18,43227312,5724652806,134.0,134.5,131.0,131.5,-1.5,7505
2330,2014-11-19,71400310,9665049850,133.0,136.5,132.5,136.0,4.5,16907
2330,2014-11-20,44216108,6111534904,137.5,139.0,137.0,139.0,3.0,14450
2330,2014-11-21,30621113,4227656494,139.5,139.5,137.5,138.5,-0.5,10190
2330,2014-11-24,33408878,4638792664,140.0,140.5,138.0,138.5,0.0,9025
2330,2014-11-25,42940855,5962095805,138.5,140.0,138.5,139.0,0.5,9531
2330,2014-11-26,23201396,3216868544,138.5,139.0,138.0,139.0,0.0,5372
2330,2014-11-27,26580345,3738733402,140.0,142.0,140.0,140.0,1.0,9496
2330,2014-11-28,36077308,5080693933,139.0,141.5,139.0,141.5,1.5,9303
2330,2014-12-01,50115832,7018698480,139.0,142.0,138.5,140.0,-1.5,10157
2330,2014-12-02,54781433,7590847994,139.5,139.5,137.5,137.5,-2.5,10491
2330,2014-12-03,40184369,5545743422,137.5,139.0,136.5,138.0,0.5,8120
2330,2014-12-04,28276455,3935004245,139.0,140.0,138.5,139.0,1.0,5776
2330,2014-12-05,29431871,4053430541,138.5,139.5,137.0,137.5,-1.5,9981
2330,2014-12-08,19854469,2733903222,138.0,138.5,137.0,138.0,0.5,6184
2330,2014-12-09,31926886,4410027018,138.0,139.0,137.5,138.0,0.0,6676
2330,2014-12-10,39845261,5453042098,138.0,139.0,136.0,136.0,-2.0,10748
2330,2014-12-11,41669260,5634712500,135.0,136.0,134.5,134.5,-1.5,9443
2330,2014-12-12,31504393,4253680055,135.0,136.0,134.5,135.0,0.5,7465
2330,2014-12-15,45196692,6123590832,134.5,136.5,134.5,136.0,1.0,8533
2330,2014-12-16,41273420,5519760280,134.5,135.5,133.0,133.0,-3.0,10345
2330,2014-12-17,84670250,11100215420,133.0,133.0,130.0,130.5,-2.5,18863
2330,2014-12-18,51896344,6846354408,132.0,133.0,131.0,131.5,1.0,11210
2330,2014-12-19,44591655,6082343984,134.5,138.0,134.0,138.0,6.5,15558
2330,2014-12-22,34995859,4843397632,137.5,140.0,137.0,138.5,0.5,9339
2330,2014-12-23,19157682,2646448245,139.0,140.0,137.0,137.5,-1.0,6678
2330,2014-12-24,16722021,2300669398,136.0,138.0,136.0,138.0,0.5,4405
2330,2014-12-25,7392192,1015532329,137.0,138.0,137.0,137.5,-0.5,1860
2330,2014-12-26,13183543,1817851477,138.0,139.0,137.0,139.0,1.5,3404
2330,2014-12-27,4823202,666171960,139.0,139.0,137.5,138.5,-0.5,1195
2330,2014-12-29,35075381,4920594840,138.0,141.0,138.0,141.0,2.5,11085
2330,2014-12-30,23590171,3300430060,141.0,141.5,139.0,140.0,-1.0,7579
2330,2014-12-31,18351769,2570413160,139.0,141.0,139.0,141.0,1.0,5953
2330,2015-01-05,32214177,4459516134,140.5,140.5,137.5,139.5,-1.5,9377
2330,2015-01-06,67649997,9104346055,137.5,137.5,133.0,133.5,-6.0,26240
2330,2015-01-07,43886007,5887797145,133.5,135.0,133.5,134.0,0.5,14735
2330,2015-01-08,42551468,5839710584,136.5,138.0,136.0,138.0,4.0,12327
2330,2015-01-09,61920268,8308394250,135.0,135.5,133.0,134.0,-4.0,24470
2330,2015-01-12,30402705,4031933265,132.5,133.5,132.0,132.0,-2.0,11823
2330,2015-01-13,38093830,5032758490,131.0,133.0,130.5,132.5,0.5,12537
2330,2015-01-14,49447397,6480574787,132.5,133.0,130.0,130.0,-2.5,18536
2330,2015-01-15,40996781,5409019683,131.5,133.0,131.5,131.5,1.5,10987
2330,2015-01-16,129035714,17798427458,140.0,140.0,136.0,137.0,5.5,33344
2330,2015-01-19,50175501,6946057848,138.5,139.5,137.5,139.0,2.0,15694
2330,2015-01-20,33795629,4668853302,139.0,139.0,137.5,138.0,-1.0,10489
2330,2015-01-21,77292890,10851391010,139.5,141.0,139.5,141.0,3.0,22304
2330,2015-01-22,45654028,6420329920,141.5,142.0,139.5,140.0,-1.0,12880
2330,2015-01-23,82359856,11860880764,142.5,145.0,142.5,145.0,5.0,24817
2330,2015-01-26,46941337,6773046328,145.5,145.5,143.5,145.0,0.0,12366
2330,2015-01-27,53362680,7766942038,145.5,147.0,144.5,147.0,2.0,13505
2330,2015-01-28,48373268,7070390708,146.5,147.0,145.5,146.5,-0.5,13048
2330,2015-01-29,36887636,5304459221,144.0,145.0,143.0,143.5,-3.0,10970
2330,2015-01-30,44413182,6309920080,145.0,145.5,141.0,141.0,-2.5,12509
2330,2015-02-02,30382755,4310814470,140.5,143.0,140.5,142.5,1.5,7265
2330,2015-02-03,27234908,3911596752,143.0,144.5,142.0,144.5,2.0,7438
2330,2015-02-04,43152252,6270013358,144.5,146.5,144.0,146.0,1.5,10725
2330,2015-02-05,25327809,3661740425,145.5,146.0,143.5,145.5,-0.5,8827
2330,2015-02-06,28668194,4131250622,145.5,145.5,143.0,143.0,-2.5,10068
2330,2015-02-09,26650627,3790983534,143.0,143.5,141.5,142.0,-1.0,7095
2330,2015-02-10,33452346,4760519217,142.0,143.0,141.5,142.5,0.5,8287
2330,2015-02-11,71429251,10550756946,146.0,149.0,146.0,148.0,5.5,21683
2330,2015-02-12,35027816,5193362537,149.5,149.5,147.5,148.5,0.5,10815
2330,2015-02-13,38571667,5752407636,148.5,150.0,148.0,148.5,0.0,13408
2330,2015-02-24,74443659,11211962367,149.0,152.0,148.5,151.0,2.5,17976
2330,2015-02-25,48326782,7425359928,152.5,154.5,152.5,154.5,3.5,13778
2330,2015-02-26,58406927,8838206759,153.5,154.0,150.5,150.5,-4.0,16129
2330,2015-03-02,41706868,6260834709,151.5,153.0,148.5,149.0,-1.5,14902
2330,2015-03-03,29205565,4374634250,150.0,151.0,148.5,150.5,1.5,10700
2330,2015-03-04,32781813,4936813407,150.0,151.5,149.0,150.5,0.0,9519
2330,2015-03-05,29851795,4474822250,150.0,151.0,148.5,150.0,-0.5,8059
2330,2015-03-06,33211114,4948740906,149.0,149.5,148.5,149.0,-1.0,9540
2330,2015-03-09,67545510,9855160676,147.5,147.5,145.0,145.5,-3.5,21963
2330,2015-03-10,46859211,6762792095,145.0,145.0,144.0,144.0,-1.5,17451
2330,2015-03-11,51828263,7572305994,143.5,148.0,143.0,146.0,2.0,14996
2330,2015-03-12,32364794,4785611312,147.0,148.5,146.5,148.0,2.0,10987
2330,2015-03-13,46407830,6904477410,148.0,149.5,147.0,149.0,1.0,12528
2330,2015-03-16,37462553,5514486291,149.0,149.5,146.0,146.0,-3.0,10187
2330,2015-03-17,55770359,8326102991,148.5,150.0,148.5,149.0,3.0,16064
2330,2015-03-18,71220784,10852430499,151.0,154.0,150.0,153.5,4.5,24516
2330,2015-03-19,43512703,6700872109,152.5,155.0,152.5,154.0,0.5,14822
2330,2015-03-20,38594575,5909217707,151.5,154.0,151.5,154.0,0.0,8722
2330,2015-03-23,26369028,4049600743,154.0,154.0,152.5,153.5,-0.5,8438
2330,2015-03-24,38207799,5811312948,153.5,153.5,151.5,151.5,-2.0,9866
2330,2015-03-25,50140683,7584239053,152.0,152.5,150.5,151.0,-0.5,8084
2330,2015-03-26,162835475,23745941540,145.5,147.0,144.5,145.5,-5.5,40030
2330,2015-03-27,112919978,16228885022,144.0,145.5,142.5,142.5,-3.0,31660
2330,2015-03-30,64898228,9275490102,142.5,144.0,142.0,142.5,0.0,20026
2330,2015-03-31,56918778,8225648688,144.0,145.5,143.0,145.5,3.0,14570
2330,2015-04-01,39056191,5643680541,145.0,145.0,143.5,144.0,-1.5,11700
2330,2015-04-02,52174388,7651261176,145.0,148.0,144.5,147.0,3.0,15545
2330,2015-04-07,34901698,5106814058,146.5,147.5,145.0,146.0,-1.0,9240
2330,2015-04-08,49474198,7132875065,145.5,146.0,143.0,143.0,-3.0,14640
2330,2015-04-09,47243108,6801837297,144.0,145.5,143.0,143.0,0.0,14341
2330,2015-04-10,33908579,4948520786,146.0,147.0,145.0,147.0,4.0,13442
2330,2015-04-13,26427202,3876943634,146.5,147.5,146.0,147.0,0.0,10892
2330,2015-04-14,41702197,6021009775,145.0,145.5,143.5,144.0,-3.0,15801
2330,2015-04-15,71626316,10214833004,143.5,144.5,141.5,143.0,-1.0,24704
2330,2015-04-16,55563272,8114893484,145.0,147.0,144.5,147.0,4.0,20084
2330,2015-04-17,79007681,11301095708,143.0,144.0,142.5,142.5,-4.5,29078
2330,2015-04-20,43593805,6220438078,142.0,144.0,141.5,143.0,0.5,9856
2330,2015-04-21,40892605,5824163035,142.0,143.5,141.5,142.5,-0.5,10238
2330,2015-04-22,40631875,5844788500,143.5,145.0,143.0,143.5,1.0,12231
2330,2015-04-23,47851742,7010815563,145.5,147.0,145.0,147.0,3.5,18425
2330,2015-04-24,135458464,20467883674,149.0,152.5,148.5,152.5,5.5,35056
2330,2015-04-27,58112934,8802544948,153.0,153.0,150.0,151.5,-1.0,14169
2330,2015-04-28,43295538,6563481738,153.5,153.5,150.5,151.5,0.0,12673
2330,2015-04-29,37440139,5582483598,150.0,151.0,148.0,148.5,-3.0,11220
2330,2015-04-30,48982979,7212381413,147.0,148.5,146.5,147.0,-1.5,13793
2330,2015-05-04,30868640,4548281580,148.5,148.5,146.0,147.5,0.5,8598
2330,2015-05-05,27789400,4083589300,147.5,148.0,146.0,147.0,-0.5,6502
2330,2015-05-06,18824208,2765471076,145.5,148.0,145.5,147.5,0.5,6477
2330,2015-05-07,21908150,3209664442,146.0,147.5,146.0,146.5,-1.0,5816
2330,2015-05-08,20035646,2938305595,146.0,147.5,146.0,146.5,0.0,7730
2330,2015-05-11,20402529,3020441292,149.0,149.0,147.0,148.5,2.0,6385
2330,2015-05-12,24956498,3687151073,147.0,148.5,147.0,147.5,-1.0,6593
2330,2015-05-13,19437537,2880697082,147.5,149.0,147.0,148.0,0.5,5694
2330,2015-05-14,39888654,5860602872,148.0,148.5,146.0,146.0,-2.0,12300
2330,2015-05-15,24831890,3627515848,147.0,147.0,145.0,146.5,0.5,8186
2330,2015-05-18,26212375,3823751806,147.0,147.0,145.0,146.5,0.0,7178
2330,2015-05-19,26321396,3852118475,145.5,147.5,145.0,146.5,0.0,9418
2330,2015-05-20,26984912,3949956564,146.5,147.0,146.0,146.5,0.0,10516
2330,2015-05-21,41286686,5995895156,146.0,146.5,144.5,145.5,-1.0,12871
2330,2015-05-22,22103852,3229666392,146.0,147.0,145.0,145.5,0.0,6813
2330,2015-05-25,16323218,2396692046,146.5,147.5,145.5,147.5,2.0,5998
2330,2015-05-26,16069726,2368218823,148.5,148.5,146.5,146.5,-1.0,6148
2330,2015-05-27,24257941,3536266849,145.5,147.0,145.0,145.0,-1.5,6869
2330,2015-05-28,36704395,5388568653,147.0,147.5,146.0,147.0,2.0,10259
2330,2015-05-29,61983862,9053910953,147.0,147.5,145.5,146.0,-1.0,8252
2330,2015-06-01,31646861,4585709246,145.5,146.0,144.0,145.0,-1.0,9735
2330,2015-06-02,33433403,4812699032,144.5,144.5,143.5,144.0,-1.0,10752
2330,2015-06-03,30174690,4333388014,143.5,144.5,143.0,143.0,-1.0,7788
2330,2015-06-04,62313192,8793986209,142.0,142.5,140.0,141.0,-2.0,17920
2330,2015-06-05,42846692,5990378661,139.5,140.5,139.0,140.0,-1.0,13335
2330,2015-06-08,45637640,6346411738,139.5,140.0,138.5,138.5,-1.5,17131
2330,2015-06-09,31663811,4410907091,138.5,140.0,138.0,139.0,0.5,10951
2330,2015-06-10,37243196,5235873213,141.0,141.5,139.5,139.5,0.5,11225
2330,2015-06-11,46455780,6630323144,141.0,144.0,141.0,143.5,4.0,15700
2330,2015-06-12,35243603,5072826832,144.0,144.5,142.5,144.5,1.0,9645
2330,2015-06-15,23775780,3409554790,144.5,144.5,142.5,143.0,-1.5,7385
2330,2015-06-16,28696598,4063948476,143.0,143.0,141.0,142.0,-1.0,11387
2330,2015-06-17,31675566,4518862957,143.0,143.5,142.0,142.5,0.5,8595
2330,2015-06-18,28627136,4072821812,142.0,143.0,142.0,142.0,-0.5,5820
2330,2015-06-22,29598804,4224036248,142.0,143.5,142.0,142.0,0.0,8985
2330,2015-06-23,37809098,5454961112,143.0,145.0,142.5,144.5,2.5,11319
2330,2015-06-24,21134324,3054456980,144.5,145.0,143.5,145.0,0.5,7362
2330,2015-06-25,45571067,6670295223,145.0,147.0,145.0,146.5,1.5,11443
2330,2015-06-26,34170981,4994996846,147.0,147.5,145.5,146.0,-0.5,10199
2330,2015-06-29,53096169,7415992660,140.5,141.0,138.5,138.5,0.0,20523
2330,2015-06-30,45375815,6336988915,139.0,140.5,138.5,140.5,2.0,15871
2330,2015-07-01,33330373,4704327416,140.0,142.5,139.0,141.0,0.5,9303
2330,2015-07-02,24309420,3434751403,140.5,142.0,140.5,141.5,0.5,6836
2330,2015-07-03,17091230,2414975440,141.5,142.5,140.0,142.5,1.0,6179
2330,2015-07-06,20683912,2913509592,141.0,141.5,140.5,140.5,-2.0,7067
2330,2015-07-07,26545982,3750582962,141.0,142.0,140.5,140.5,0.0,8780
2330,2015-07-08,52066084,7229638176,140.5,141.0,138.0,138.0,-2.5,15496
2330,2015-07-09,53784773,7323598974,134.0,138.0,134.0,136.5,-1.5,12715
2330,2015-07-13,35404791,4886264549,137.0,139.5,137.0,138.5,2.0,11386
2330,2015-07-14,27574220,3833141080,139.5,140.5,138.0,138.5,0.0,7319
2330,2015-07-15,23485780,3254659920,139.0,139.5,138.0,138.5,0.0,8278
2330,2015-07-16,37250129,5121828673,140.0,140.0,135.5,136.5,-2.0,11167
2330,2015-07-17,55848153,7769816420,138.0,140.0,138.0,140.0,3.5,14284
2330,2015-07-20,27906576,3902530824,141.5,142.0,138.5,139.0,-1.0,11095
2330,2015-07-21,21857010,3068308230,141.0,141.5,139.5,140.5,1.5,5806
2330,2015-07-22,27408864,3802971061,139.0,139.5,138.0,139.0,-1.5,9026
2330,2015-07-23,38176255,5216033345,137.0,137.5,136.0,136.0,-3.0,11509
2330,2015-07-24,39062686,5342465602,138.0,138.0,136.0,137.0,1.0,10517
2330,2015-07-27,45080466,6060338122,135.0,135.5,134.0,134.0,-3.0,13816
2330,2015-07-28,35777744,4833495065,135.0,136.5,134.0,134.0,0.0,9966
2330,2015-07-29,30500205,4119983712,135.0,136.0,134.5,135.5,1.5,7453
2330,2015-07-30,37085996,5121289968,136.0,139.0,136.0,138.5,3.0,10767
2330,2015-07-31,40479318,5626919922,140.5,140.5,137.5,139.5,1.0,9383
2330,2015-08-03,33815561,4581161735,138.5,138.5,134.5,134.5,-5.0,12990
2330,2015-08-04,27514927,3727032372,135.0,136.5,134.5,136.5,2.0,8099
2330,2015-08-05,28577967,3847991545,135.5,135.5,134.0,134.0,-2.5,9154
2330,2015-08-06,39658057,5305805578,136.0,136.0,132.0,134.0,0.0,13110
2330,2015-08-07,30591687,4053463871,133.0,133.5,131.5,133.0,-1.0,11911
2330,2015-08-10,65582829,8428219770,131.0,131.0,125.5,129.0,-4.0,23713
2330,2015-08-11,65988387,8701858164,133.5,133.5,130.5,130.5,1.5,18947
2330,2015-08-12,45838052,5897521548,129.5,130.0,127.5,128.5,-2.0,12740
2330,2015-08-13,43697151,5611218672,129.0,130.0,127.5,128.0,-0.5,11405
2330,2015-08-14,40366795,5093780530,128.0,128.5,125.0,126.0,-2.0,13469
2330,2015-08-17,38956377,4826111748,125.5,125.5,123.0,124.0,-2.0,14068
2330,2015-08-18,41823656,5252723656,125.0,126.5,125.0,126.0,2.0,11837
2330,2015-08-19,47213363,5917827915,127.5,127.5,124.0,125.0,-1.0,11362
2330,2015-08-20,38767923,4841207748,124.5,126.0,123.5,126.0,1.0,8015
2330,2015-08-21,67341681,8241493111,123.0,124.5,121.0,121.0,-5.0,15912
2330,2015-08-24,118882318,13766338730,120.0,121.0,112.5,115.0,-6.0,25681
2330,2015-08-25,99479290,12096689497,118.0,124.0,117.5,123.5,8.5,27240
2330,2015-08-26,65899783,8066184686,121.0,124.5,119.5,122.5,-1.0,17863
2330,2015-08-27,53549076,6648501174,125.0,125.0,122.0,124.0,1.5,14964
2330,2015-08-28,41879827,5251054885,127.0,127.0,124.5,125.0,1.0,12018
2330,2015-08-31,57088355,7220131440,126.0,129.0,123.5,129.0,4.0,12112
2330,2015-09-01,42394536,5307014000,127.5,127.5,124.0,124.0,-5.0,14184
2330,2015-09-02,37232124,4657522507,123.0,127.0,123.0,125.5,1.5,12205
2330,2015-09-03,24054041,3037526707,127.5,127.5,125.0,127.0,1.5,7059
2330,2015-09-04,23047166,2886200250,126.5,127.0,123.5,125.0,-2.0,8111
2330,2015-09-07,26152920,3228675340,124.5,126.0,122.0,122.5,-2.5,10743
2330,2015-09-08,15112954,1857557798,122.5,123.5,122.0,123.0,0.5,5645
2330,2015-09-09,53969621,6910196909,126.5,129.0,126.5,129.0,6.0,19715
2330,2015-09-10,34029707,4288394042,127.0,128.0,125.0,125.0,-4.0,10207
2330,2015-09-11,24548989,3097236675,125.5,127.5,124.0,127.5,2.5,7250
2330,2015-09-14,25582357,3261310994,128.0,129.0,126.0,127.5,0.0,8062
2330,2015-09-15,22223400,2806493840,127.5,128.0,125.5,126.0,-1.5,7271
2330,2015-09-16,44137380,5691421260,128.0,130.0,127.5,129.5,3.5,14052
2330,2015-09-17,52529479,6868009789,130.5,131.5,130.0,131.0,1.5,16702
2330,2015-09-18,32590064,4261707884,129.5,131.5,129.0,131.5,0.5,7572
2330,2015-09-21,35271713,4552208310,130.0,130.0,128.5,129.5,-2.0,7636
2330,2015-09-22,18378270,2374696906,130.0,130.0,128.5,129.0,-0.5,6249
2330,2015-09-23,35523040,4465469498,127.0,127.5,124.5,124.5,-4.5,15209
2330,2015-09-24,44708932,5671247864,127.0,128.0,125.5,127.0,2.5,12056
2330,2015-09-25,24688657,3121881939,127.0,127.5,125.0,127.0,0.0,9166
2330,2015-09-30,76377100,9885619568,128.0,131.0,127.0,130.0,3.0,17686
2330,2015-10-01,53400609,7046980737,131.0,134.0,129.5,133.5,3.5,15465
2330,2015-10-02,25252357,3337391624,132.5,132.5,131.5,132.0,-1.5,7698
2330,2015-10-05,30895136,4096025572,133.0,133.5,131.5,132.5,0.5,9279
2330,2015-10-06,49925004,6677173341,135.0,135.5,132.5,133.0,0.5,13880
2330,2015-10-07,32541468,4380090918,133.5,135.0,133.0,135.0,2.0,9911
2330,2015-10-08,32054985,4365954735,137.0,137.0,135.0,136.0,1.0,11299
2330,2015-10-12,51617728,7125126614,137.0,139.0,136.5,138.5,2.5,13186
2330,2015-10-13,37227089,5105783075,138.5,138.5,136.0,137.5,-1.0,11289
2330,2015-10-14,65521186,8795254492,136.5,137.5,136.0,136.5,-1.0,5612
2330,2015-10-15,73316434,10255043760,139.0,141.0,139.0,140.0,3.5,18548
2330,2015-10-16,37189898,5091352293,137.0,137.5,136.0,137.5,-2.5,16088
2330,2015-10-19,26173538,3606826449,138.5,139.0,137.0,138.0,0.5,9085
2330,2015-10-20,28795564,3984111090,139.0,139.0,137.5,139.0,1.0,8838
2330,2015-10-21,20006939,2770902949,139.5,140.0,137.5,138.5,-0.5,7624
2330,2015-10-22,15168792,2089852382,138.0,138.5,137.0,137.5,-1.0,4864
2330,2015-10-23,35666256,4984092182,140.0,140.5,139.0,140.0,2.5,13889
2330,2015-10-26,24412462,3416504880,140.5,140.5,139.0,140.0,0.0,8837
2330,2015-10-27,26557567,3679734913,138.5,140.0,137.5,139.0,-1.0,6719
2330,2015-10-28,22557317,3104131564,137.0,139.0,137.0,138.0,-1.0,7911
2330,2015-10-29,20463741,2815951517,139.0,139.5,136.5,136.5,-1.5,6452
2330,2015-10-30,28293017,3870125863,137.0,137.5,136.0,136.5,0.0,6840
2330,2015-11-02,22789011,3118360787,138.5,138.5,135.5,137.5,1.0,7961
2330,2015-11-03,36442564,5082111090,138.5,140.0,138.0,139.5,2.0,12148
2330,2015-11-04,75685074,10841451697,141.5,144.5,141.0,144.5,5.0,27863
2330,2015-11-05,37827858,5414337809,144.0,144.5,142.5,142.5,-2.0,12575
2330,2015-11-06,51889334,7276506260,144.0,144.0,139.0,140.0,-2.5,12543
2330,2015-11-09,24863486,3518529742,141.0,143.0,140.5,142.0,2.0,8727
2330,2015-11-10,23336811,3261350610,141.5,141.5,139.0,139.5,-2.5,9060
2330,2015-11-11,29463476,4066008922,140.5,140.5,136.5,137.5,-2.0,10751
2330,2015-11-12,16485910,2284668490,138.5,139.0,138.0,138.5,1.0,5091
2330,2015-11-13,22956373,3148276101,137.5,139.0,136.0,136.0,-2.5,7418
2330,2015-11-16,32132740,4335757140,134.0,135.5,134.0,135.0,-1.0,13597
2330,2015-11-17,28224719,3926485043,138.0,140.0,137.5,138.5,3.5,11370
2330,2015-11-18,29455424,4057302068,139.5,140.0,136.5,137.0,-1.5,9025
2330,2015-11-19,28723691,4004226290,138.5,140.5,138.0,140.5,3.5,9283
2330,2015-11-20,21649438,3041708710,140.5,141.0,140.0,141.0,0.5,7571
2330,2015-11-23,20543619,2890125945,141.0,141.5,140.0,141.0,0.0,4707
2330,2015-11-24,23245808,3261352468,140.0,141.5,139.5,139.5,-1.5,5910
2330,2015-11-25,34540578,4841255700,139.5,141.0,138.5,141.0,1.5,6240
2330,2015-11-26,32927905,4672046212,141.0,142.5,140.0,142.5,1.5,9850
2330,2015-11-27,26742675,3747289825,143.0,143.0,139.0,139.0,-3.5,5730
2330,2015-11-30,110350217,15219982613,136.5,139.0,136.0,139.0,0.0,16059
2330,2015-12-01,48931728,6882084076,140.5,142.5,138.5,142.5,3.5,15965
2330,2015-12-02,31767868,4545318756,144.0,144.0,142.0,142.5,0.0,9705
2330,2015-12-03,28204644,4013101755,141.5,143.0,141.5,142.5,0.0,5048
2330,2015-12-04,31780733,4481042445,141.0,142.5,140.5,140.5,-2.0,10122
2330,2015-12-07,41097638,5902665174,142.0,144.5,142.0,143.5,3.0,15781
2330,2015-12-08,34037222,4846422179,143.5,144.0,141.0,142.5,-1.0,9537
2330,2015-12-09,30640495,4323363409,142.0,142.0,140.5,140.5,-2.0,8387
2330,2015-12-10,41487561,5817845601,140.5,141.5,139.0,141.0,0.5,8599
2330,2015-12-11,32030596,4494186536,141.0,142.0,139.0,139.5,-1.5,10076
2330,2015-12-14,37666637,5217880999,137.5,139.5,137.5,139.0,-0.5,7423
2330,2015-12-15,27973102,3891713298,139.5,140.5,138.0,138.0,-1.0,8428
2330,2015-12-16,58669086,8381627759,142.0,144.0,141.0,143.5,5.5,23243
2330,2015-12-17,34710663,5005823882,144.5,145.0,143.0,145.0,1.5,13019
2330,2015-12-18,41615595,5964658320,143.0,145.0,142.0,142.0,-3.0,8307
2330,2015-12-21,26939460,3808022515,141.5,142.5,140.5,141.5,-0.5,8942
2330,2015-12-22,17209761,2431736616,141.0,142.0,140.5,142.0,0.5,5052
2330,2015-12-23,18152173,2576333960,141.0,143.0,140.5,141.5,-0.5,5631
2330,2015-12-24,13495395,1926688090,143.0,143.5,142.0,142.0,0.5,4914
2330,2015-12-25,6168635,880104962,142.0,143.5,142.0,143.0,1.0,1797
2330,2015-12-28,10831155,1555902665,143.5,144.0,143.0,143.5,0.5,4191
2330,2015-12-29,12968379,1848992618,143.5,144.0,141.5,142.0,-1.5,6037
2330,2015-12-30,14713096,2098167063,142.5,144.0,142.0,142.5,0.5,4651
2330,2015-12-31,18677987,2671826764,142.0,144.0,141.0,143.0,0.5,4188
2330,2016-01-04,43800291,6137797502,142.5,143.5,139.0,139.5,-3.5,14188
2330,2016-01-05,46502108,6436850512,139.0,140.0,137.0,138.0,-1.5,15836
2330,2016-01-06,53873344,7321139064,138.0,138.0,135.0,135.5,-2.5,15926
2330,2016-01-07,63475065,8432791819,134.5,135.0,130.5,133.0,-2.5,19061
2330,2016-01-08,52641383,7022206705,132.0,135.0,132.0,134.0,1.0,11784
2330,2016-01-11,48536267,6430758978,133.0,134.5,130.5,133.0,-1.0,10980
2330,2016-01-12,35133164,4657051312,133.0,134.0,131.5,133.0,0.0,9492
2330,2016-01-13,50237061,6719817674,133.5,135.5,133.0,133.5,0.5,9488
2330,2016-01-14,39498490,5177864180,130.5,132.0,130.5,131.5,-2.0,14501
2330,2016-01-15,79648971,10911032870,137.5,138.0,135.5,137.0,5.5,20280
2330,2016-01-18,37008681,5054777797,135.0,138.0,134.5,137.0,0.0,11947
2330,2016-01-19,24995537,3422485906,137.5,138.0,136.0,138.0,1.0,8146
2330,2016-01-20,44423192,6000662670,137.5,137.5,133.5,134.5,-3.5,13799
2330,2016-01-21,31957378,4320114707,134.0,136.5,134.0,135.0,0.5,9956
2330,2016-01-22,33926219,4657789586,136.5,138.5,136.0,138.5,3.5,12684
2330,2016-01-25,27213347,3800915858,140.0,140.0,139.0,139.5,1.0,9105
2330,2016-01-26,24102538,3325848455,137.5,139.0,137.0,137.5,-2.0,6584
2330,2016-01-27,24547614,3417457021,139.0,139.5,138.5,139.5,2.0,8368
2330,2016-01-28,37913413,5281967085,138.0,140.5,138.0,140.0,0.5,9746
2330,2016-01-29,57557576,8136870712,138.5,143.0,138.0,143.0,3.0,14517
2330,2016-01-30,11865065,1683794730,142.5,143.0,141.0,142.0,-1.0,6143
2330,2016-02-01,43828461,6278170924,144.0,144.0,141.5,144.0,2.0,12189
2330,2016-02-02,25400755,3624574210,144.0,144.5,141.5,142.5,-1.5,7725
2330,2016-02-03,71652894,10413868630,145.0,146.0,144.5,146.0,3.5,18892
2330,2016-02-15,77064578,11147911270,142.0,146.5,142.0,145.0,-1.0,21814
2330,2016-02-16,56361967,8269447009,146.0,148.0,145.5,147.5,2.5,17135
2330,2016-02-17,38486773,5700550482,149.0,149.0,147.0,148.0,0.5,13872
2330,2016-02-18,61877408,9304766800,150.0,151.0,149.5,151.0,3.0,22057
2330,2016-02-19,37444703,5618619050,149.0,151.0,149.0,151.0,0.0,10981
2330,2016-02-22,29751439,4489653531,149.5,152.5,149.5,151.0,0.0,9155
2330,2016-02-23,22500491,3365510724,150.5,151.0,149.0,149.5,-1.5,8897
2330,2016-02-24,22082824,3279735952,149.5,150.5,147.0,148.0,-1.5,7979
2330,2016-02-25,25233069,3783097850,149.0,151.0,148.5,150.5,2.5,11234
2330,2016-02-26,46425984,6913777396,151.0,151.5,148.0,149.0,-1.5,9939
2330,2016-03-01,44046047,6637110793,148.5,152.0,148.5,152.0,3.0,12003
2330,2016-03-02,36101650,5548587572,154.0,154.5,153.0,153.0,1.0,11075
